Date,response
1/15/2022,3331.834
1/16/2022,3354.693
1/17/2022,3214.91
1/18/2022,3168.519
1/19/2022,3100.988
1/20/2022,3013.743
1/21/2022,2552.592
1/22/2022,2406.11
1/23/2022,2536.325
1/24/2022,2448.138
1/25/2022,2464.106
1/26/2022,2468.201
1/27/2022,2428.66
1/28/2022,2549.82
1/29/2022,2598.445
1/30/2022,2608.281
1/31/2022,2689.512
2/1/2022,2799.579
2/2/2022,2678.397
2/3/2022,2672.984
2/4/2022,2987.92
2/5/2022,3018.171
2/6/2022,3051.909
2/7/2022,3148.52
2/8/2022,3122.998
2/9/2022,3239.486
2/10/2022,3076.215
2/11/2022,2933.046
2/12/2022,2911.948
2/13/2022,2890.341
2/14/2022,2935.179
2/15/2022,3179.985
2/16/2022,3129.901
2/17/2022,2884.361
2/18/2022,2790.531
2/19/2022,2769.437
2/20/2022,2637.055
2/21/2022,2573.775
2/22/2022,2644.694
2/23/2022,2600.927
2/24/2022,2598.893
2/25/2022,2770.493
2/26/2022,2784.806
2/27/2022,2635.914
2/28/2022,2938.117
3/1/2022,2980.192
3/2/2022,2954.232
3/3/2022,2853.323
3/4/2022,2626.628
3/5/2022,2677.937
3/6/2022,2565.708
3/7/2022,2503.164
3/8/2022,2585.453
3/9/2022,2737.208
3/10/2022,2612.813
3/11/2022,2564.666
3/12/2022,2584.04
3/13/2022,2521.087
3/14/2022,2598.47
3/15/2022,2623.92
3/16/2022,2779.266
3/17/2022,2822.038
3/18/2022,2946.028
3/19/2022,2946.087
3/20/2022,2867.028
3/21/2022,2899.602
3/22/2022,2975.124
3/23/2022,3032.375
3/24/2022,3112.869
3/25/2022,3110.019
3/26/2022,3148.621
3/27/2022,3290.475
3/28/2022,3330.982
3/29/2022,3408.382
3/30/2022,3389.657
3/31/2022,3287.192
4/1/2022,3452.56
4/2/2022,3442.778
4/3/2022,3520.924
4/4/2022,3521.983
4/5/2022,3416.295
4/6/2022,3174.956
4/7/2022,3238.589
4/8/2022,3197.028
4/9/2022,3266.453
4/10/2022,3268.051
4/11/2022,2986.514
4/12/2022,3042.067
4/13/2022,3124.174
4/14/2022,3025.708
4/15/2022,3047.233
4/16/2022,3064.232
4/17/2022,2998.153
4/18/2022,3064.806
4/19/2022,3111.408
4/20/2022,3083.576
4/21/2022,2994.365
4/22/2022,2972.362
4/23/2022,2942.91
4/24/2022,2928.561
4/25/2022,3012.94
4/26/2022,2807.123
4/27/2022,2893.56
4/28/2022,2938.545
4/29/2022,2817.727
4/30/2022,2737.425
5/1/2022,2831.786
5/2/2022,2860.254
5/3/2022,2786.853
5/4/2022,2944.097
5/5/2022,2752.98
5/6/2022,2699.825
5/7/2022,2644.926
5/8/2022,2513.908
5/9/2022,2258.003
5/10/2022,2345.812
5/11/2022,2077.296
5/12/2022,1967.955
5/13/2022,2009.053
5/14/2022,2062.201
5/15/2022,2152.196
5/16/2022,2032.479
5/17/2022,2107.522
5/18/2022,1932.272
5/19/2022,2041.142
5/20/2022,1985.744
5/21/2022,2000.332
5/22/2022,2065.545
5/23/2022,1992.811
5/24/2022,1988.896
5/25/2022,1958.135
5/26/2022,1820.734
5/27/2022,1733.783
5/28/2022,1818.078
5/29/2022,1827.212
5/30/2022,2011.893
5/31/2022,1964.277
6/1/2022,1837.224
6/2/2022,1850.316
6/3/2022,1788.887
6/4/2022,1822.51
6/5/2022,1815.393
6/6/2022,1871.376
6/7/2022,1829.203
6/8/2022,1803.553
6/9/2022,1800.685
6/10/2022,1676.317
6/11/2022,1539.5
6/12/2022,1453.179
6/13/2022,1211.121
6/14/2022,1219.064
6/15/2022,1236.427
6/16/2022,1071.841
6/17/2022,1091.902
6/18/2022,999.8306
6/19/2022,1131.483
6/20/2022,1141.675
6/21/2022,1130.713
6/22/2022,1055.502
6/23/2022,1149.441
6/24/2022,1241.882
6/25/2022,1252.329
6/26/2022,1204.447
6/27/2022,1202.7
6/28/2022,1147.729
6/29/2022,1101.118
6/30/2022,1071.816
7/1/2022,1071.644
7/2/2022,1072.771
7/3/2022,1083.12
7/4/2022,1158.163
7/5/2022,1139.156
7/6/2022,1196.153
7/7/2022,1245.345
7/8/2022,1239.228
7/9/2022,1235.525
7/10/2022,1177.65
7/11/2022,1102.094
7/12/2022,1041.391
7/13/2022,1122.361
7/14/2022,1200.398
7/15/2022,1242.937
7/16/2022,1363.775
7/17/2022,1349.218
7/18/2022,1580.468
7/19/2022,1556.658
7/20/2022,1530.996
7/21/2022,1588.963
7/22/2022,1550.049
7/23/2022,1562.744
7/24/2022,1610.563
7/25/2022,1460.921
7/26/2022,1451.664
7/27/2022,1651.476
7/28/2022,1736.871
7/29/2022,1741.709
7/30/2022,1709.117
7/31/2022,1691.132
8/1/2022,1642.11
8/2/2022,1642.811
8/3/2022,1625.349
8/4/2022,1618.823
8/5/2022,1730.887
8/6/2022,1697.508
8/7/2022,1706.171
8/8/2022,1786.564
8/9/2022,1716.055
8/10/2022,1865.856
8/11/2022,1897.942
8/12/2022,1973.611
8/13/2022,1997.217
8/14/2022,1952.201
8/15/2022,1921.266
8/16/2022,1894.521
8/17/2022,1844.663
8/18/2022,1848.132
8/19/2022,1617.291
8/20/2022,1584.125
8/21/2022,1623.638
8/22/2022,1629.18
8/23/2022,1667.725
8/24/2022,1662.15
8/25/2022,1704.717
8/26/2022,1529.236
8/27/2022,1512.361
8/28/2022,1446.878
8/29/2022,1567.606
8/30/2022,1540.15
8/31/2022,1571.781
9/1/2022,1605.527
9/2/2022,1590.971
9/3/2022,1571.813
9/4/2022,1593.127
9/5/2022,1637.31
9/6/2022,1578.96
9/7/2022,1647.845
9/8/2022,1654.318
9/9/2022,1737.934
9/10/2022,1798.357
9/11/2022,1784.598
9/12/2022,1739.284
9/13/2022,1592.518
9/14/2022,1655.184
9/15/2022,1492.081
9/16/2022,1446.747
9/17/2022,1494.333
9/18/2022,1353.993
9/19/2022,#N/A
